code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
000426,兴业矿业,铅锌,内蒙,0,14.75,18.37,90.53,5.93,29.94,22.45,1.22,-0.1,2.8,2.71,19960828,7.81,0.43,-30.16,-135.58,45.56,-77.95,40284
000428,华天酒店,酒店餐饮,湖南,0,10.19,10.19,64.06,16.63,29.14,14.53,1.43,-0.224,2.31,1.8,19960808,-1.93,-0.19,-60.51,-67.61,38.5,-133.43,35372
000429,粤高速Ａ,路桥,广东,0,13.03,20.91,174.73,32.25,87.09,25.67,1.23,-0.003,4.21,1.65,19980220,29.89,1.43,-55.46,-100.79,20.69,-0.88,55107
000430,张家界,旅游景点,湖南,0,3.32,4.05,26.61,1.64,5.23,8.52,2.11,-0.152,3.81,1.62,19960829,2.24,0.55,-78.93,-846.21,-97.1,-171.98,25710
000488,晨鸣纸业,造纸,山东,16.59,16.59,29.84,990.34,471.49,382.16,52.64,1.76,0.05,5.84,0.98,20001120,91.14,3.05,1.88,1.28,25.11,3.8,109060
000498,山东路桥,建筑工程,山东,7.67,11.2,11.2,323.46,214.51,9.46,-0.3,-0.03,0.357,5.07,1.08,19970609,34.69,3.1,18.74,120.73,10.08,3.57,51998
000501,鄂武商Ａ,百货,湖北,0,7.68,7.69,238.08,65.49,63.62,14.49,1.88,-0.055,12.1,1.36,19921120,54.33,7.07,-69.71,-107.06,35.16,-1.58,22090
000502,绿景控股,综合类,广东,0,1.83,1.85,2.43,1.37,0.21,0.23,0.12,-0.011,1.06,6.71,19921123,-0.19,-0.1,3.18,-119.48,11.12,-25.55,18500
000503,国新健康,医疗保健,海南,0,8.99,8.99,15.3,11.44,0.12,0,0,-0.133,1.23,9.48,19921130,3.08,0.34,26.6,-7.11,-107.52,-300.1,60051
000505,京粮控股,食品,海南,51.69,4.06,7.27,53.34,31.3,11.66,16.8,2.31,0.11,3.58,2.93,19921221,0.76,0.1,14.24,43.2,10.52,1.97,59539
000506,中润资源,黄金,山东,0,9.29,9.29,27,11.34,5.07,0.51,0.06,-0.039,1.08,2.59,19930312,-0.56,-0.06,21.07,-975.7,19.43,-18.61,51086
000507,珠海港,港口,广东,21.25,8.41,9.3,104.69,33.54,31.8,16.62,1.79,0.138,5.67,1.04,19930326,14.01,1.51,-2.78,5.9,15.53,8.87,91850
000510,新金路,化工原料,四川,30.72,5.49,6.09,15.71,5.67,7.62,0.2,0.03,0.071,1.69,2.57,19930507,2.85,0.47,-9.42,-5.33,14.52,4.2,54347
000513,丽珠集团,化学制药,广东,22.15,6.23,9.43,172.52,119.15,33.36,13.76,1.46,1.07,11.8,4,19931028,83.49,8.86,3.16,35.97,65.97,19.72,43430
000514,渝 开 发,区域地产,重庆,67.63,8.44,8.44,75.99,63.22,6.58,11.89,1.41,0.03,3.9,1.05,19930712,10.95,1.3,-37.33,45.07,17.77,28.53,50541
000516,国际医学,医疗保健,陕西,0,19.29,19.71,102.69,15.46,45.32,2.12,0.11,-0.175,2.34,3.06,19930809,22.52,1.14,44.32,-6946.88,-13.29,-53.75,85225
000517,荣安地产,区域地产,浙江,6.86,24.73,31.84,481.2,451.14,0.25,-17.06,-0.54,0.224,2.26,1.36,19930806,55.68,1.75,57.64,20.34,36.5,21.92,45432
000518,四环生物,生物制药,江苏,390.79,10.3,10.3,8.1,6.58,0.76,0.36,0.03,0.006,0.6,7.94,19930908,-4.84,-0.47,35.97,167.17,59.36,2.66,128412
000519,中兵红箭,矿物制品,湖南,40.98,13.91,13.93,112.27,74.61,22.27,36.69,2.63,0.131,5.98,1.8,19931008,31.15,2.24,5.13,13.22,19.42,7.88,116200
000520,长航凤凰,水运,湖北,389.6,10.12,10.12,6.51,2.34,4.12,19.61,1.94,0.005,0.41,8.76,19931025,-28.09,-2.78,-18.66,-80.2,10.67,1.45,85155
000521,长虹美菱,家用电器,安徽,0,8.73,10.45,150.65,112.75,22.69,26.84,2.57,-0.201,4.54,0.7,19931018,6.22,0.6,-25.59,-486.74,15.33,-3.09,61594
000523,广州浪奇,日用化工,广东,0,6.27,6.28,86.42,76.51,5.76,9.15,1.46,-0.183,2.84,2.09,19931108,1.8,0.29,-43.36,-538.66,5.14,-2.95,36561
000524,岭南控股,酒店餐饮,广东,0,6.7,6.7,37.66,21.94,5.56,12.15,1.81,-0.204,3.69,2.69,19931118,3.14,0.47,-77.89,-175.62,7.88,-16.79,24825
000525,红 太 阳,农药化肥,江苏,32.89,5.75,5.81,125.93,64.29,33.77,21.44,3.69,0.115,7.85,0.96,19931028,15.16,2.61,-22.21,-73.37,20.84,3.34,46999
000526,紫光学大,文教休闲,福建,64.74,0.96,0.96,33.91,12.22,1.22,0.58,0.6,0.456,1.51,39.08,19931101,-0.18,-0.19,-23.29,-53.44,29.04,3.38,8965
000528,柳 工,工程机械,广西,8.66,14.63,14.76,337.49,243.58,30.5,31.36,2.12,0.46,7.33,1.09,19931118,55.52,3.76,14,2.67,20.41,5.87,90873
000529,广弘控股,食品,广东,14.53,5.7,5.84,30.97,24.67,1.65,5.71,0.98,0.268,3.08,2.52,19931118,5.3,0.91,16.09,122.24,25.61,10.23,39411
000530,冰山冷热,机械基件,辽宁,0,5.99,8.43,56.13,24,9.58,7.27,0.86,-0.028,3.95,0.96,19931208,9.59,1.14,-18.81,-121.78,14.35,-2.7,43078
